지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm)
401,2018-08-10,30.6,25.9,508,35.5,1547,0
401,2018-08-11,30.3,26.2,418,35.3,1633,0
401,2018-08-12,30.9,26.8,534,35.1,1724,0
401,2018-08-13,30.9,25.6,422,35.8,1441,2
401,2018-08-14,32.1,27.6,436,37.9,1346,0
401,2018-08-15,32,28.1,502,38.7,1615,0
401,2018-08-16,30.1,25.1,2359,34.7,1330,0
401,2018-08-17,27.2,22.6,447,32.8,1534,0
401,2018-08-18,26.6,22.1,613,31.8,1527,0
401,2018-08-19,27.7,22.7,521,33.8,1600,0
401,2018-08-20,28.7,24.5,329,33.5,1549,0
401,2018-08-21,26.8,23.1,557,31,1713,6
401,2018-08-22,30.9,23.4,256,37.3,1500,0
401,2018-08-23,29.6,26.6,738,32,1410,2.5
401,2018-08-24,24.5,23,2359,28,1,9
401,2018-08-25,25.6,22.4,226,29.7,1416,0
401,2018-08-26,22.1,19.3,2340,29.1,1121,5
401,2018-08-27,22.7,19.4,1,25.3,1510,25.5
401,2018-08-28,23.5,22.1,2318,25.1,1025,97.5
401,2018-08-29,25.9,22.4,1,29.9,1110,14.5
401,2018-08-30,26.7,24.4,1,30.3,1130,3.5
401,2018-08-31,25.3,22.4,2341,30.1,1448,0.5
401,2018-09-01,25.8,20.6,357,31,1418,0
401,2018-09-02,25,19.4,532,29.1,1504,0
401,2018-09-03,23.7,21,1830,28.8,1314,42
401,2018-09-04,23.9,20.8,424,28.4,1512,0
401,2018-09-05,24.4,19.9,346,29.1,1405,0
401,2018-09-06,23.3,20,547,29.5,1308,2
401,2018-09-07,22,19,457,27,1226,2.5
401,2018-09-08,21.8,14.9,528,27.6,1504,0
401,2018-09-09,22.3,15.1,506,28.6,1506,0
401,2018-09-10,22.8,17.9,526,27.3,1435,0
401,2018-09-11,21.3,16.3,456,25.7,1443,0
401,2018-09-12,22.3,17.4,410,27.7,1456,0
401,2018-09-13,23.1,19.9,300,26.8,1519,0
401,2018-09-14,23.4,20.1,323,26.1,1508,0
401,2018-09-15,22.6,20.5,521,24.9,1123,1
401,2018-09-16,22.7,21.4,1924,25.2,1226,1
401,2018-09-17,22.7,19.1,640,27.8,1629,0
401,2018-09-18,22.2,16.5,522,27.6,1305,0
401,2018-09-19,21.8,18.7,217,27.1,1503,0
401,2018-09-20,19.1,17.9,646,20.5,54,6.5
401,2018-09-21,19.6,17.8,336,21.8,1348,17
401,2018-09-22,20.9,15.7,2333,27,1321,6
401,2018-09-23,19.6,14.5,221,25.1,1530,0
401,2018-09-24,17.5,13,501,21.9,1546,0
401,2018-09-25,17.8,11,636,23.6,1529,0
401,2018-09-26,19.5,15.9,455,24.3,1347,0
401,2018-09-27,19.2,14.1,353,24.3,1426,0
401,2018-09-28,17.5,13.4,505,21.3,1601,0
401,2018-09-29,19.7,14.1,500,26.8,1654,0
401,2018-09-30,17.8,14.2,450,22.9,1256,0
401,2018-10-01,16.3,14.1,2351,20.8,1414,0
401,2018-10-02,16.1,10.1,640,22.3,1333,0
401,2018-10-03,17.1,11,457,24,1444,0
401,2018-10-04,19.4,12.5,213,24.9,1338,0
401,2018-10-05,17.2,15.8,916,19.5,5,34
401,2018-10-06,18.1,15.4,2349,22.2,1532,79
401,2018-10-07,17.3,13.6,422,21.4,1340,0
401,2018-10-08,14.1,8.6,541,20.8,1337,0
401,2018-10-09,15,9.7,228,19.1,1253,0
401,2018-10-10,13.2,10.4,2346,16.9,43,5.5
401,2018-10-11,11.1,6.1,316,14.6,1410,0
401,2018-10-12,10.9,5.6,504,17.3,1628,0
401,2018-10-13,12,6.7,353,19.8,1404,0
401,2018-10-14,13.4,7.3,533,19.7,1530,0
401,2018-10-15,15.5,10,400,21,1358,0
401,2018-10-16,14.7,9.7,452,20.5,1329,0
401,2018-10-17,12.4,8.1,2351,19,1253,0
401,2018-10-18,12.5,6.8,450,17.9,1305,0
401,2018-10-19,13.3,7.8,453,19.6,1601,0
401,2018-10-20,12.9,7.4,457,20.7,1354,0
401,2018-10-21,12.9,6.8,552,19.8,1429,0
401,2018-10-22,13.5,7.9,516,20.7,1425,0
401,2018-10-23,12,8.2,255,17.3,1057,5
401,2018-10-24,12.3,7.3,650,18.7,1416,0
401,2018-10-25,13.7,7.3,416,21.3,1610,0
401,2018-10-26,12.7,9.4,2218,15.5,1606,9.5
401,2018-10-27,9.1,5.8,2354,13.3,1234,0
401,2018-10-28,8.9,4.9,205,14.2,1332,5
401,2018-10-29,8.2,3.9,159,12.8,1125,0
401,2018-10-30,7.6,1.3,523,11.3,1507,0
401,2018-10-31,7.9,4.4,718,11.7,1544,0
401,2018-11-01,8.2,1.6,534,14.7,1503,0
401,2018-11-02,10.3,3.9,559,18.3,1511,0
401,2018-11-03,11.4,5.2,448,18.6,1406,0
401,2018-11-04,11.9,4.7,443,18.7,1413,0
401,2018-11-05,11.8,6.2,452,17.5,1338,0
401,2018-11-06,12.9,7.9,439,17,1328,0
401,2018-11-07,13.8,10.9,532,16.7,1532,1.5
401,2018-11-08,13,11.4,442,15.8,1903,67
401,2018-11-09,12.9,10.8,2216,16.2,1310,0
401,2018-11-10,12,8.1,2354,17.7,1446,0
401,2018-11-11,9,5.9,448,12.3,1621,0
401,2018-11-12,8.7,3.4,404,14.3,1450,0
401,2018-11-13,9.1,3.9,437,14.5,1453,0
401,2018-11-14,9.8,4.3,405,16.2,1527,0
401,2018-11-15,10.1,4.5,459,15.9,1349,0
401,2018-11-16,9.6,6.1,2358,15.1,1312,0
401,2018-11-17,6.8,1.8,733,10.9,1249,0
401,2018-11-18,6.8,1.2,510,11.3,1345,0
401,2018-11-19,7.3,2.9,529,12.1,1151,0
401,2018-11-20,7.2,0.1,526,12.9,1536,0
401,2018-11-21,6.4,4.5,2357,9.6,1112,2
401,2018-11-22,3.7,1,2357,7.4,1356,0
401,2018-11-23,2.7,-2.6,703,7.3,1534,0
401,2018-11-24,3.3,0.1,830,5,608,10
401,2018-11-25,5.7,1.9,730,10.7,1537,0
401,2018-11-26,6.3,1.4,435,12.8,1549,0
401,2018-11-27,7.7,1.7,335,13.3,1444,0
401,2018-11-28,6.5,2.9,2340,10.6,1438,0
401,2018-11-29,4.7,1.1,523,8.2,1444,0
401,2018-11-30,3.8,-1.5,725,8.7,1524,0
401,2018-12-01,5.7,0.7,400,11.6,1444,0
401,2018-12-02,8.2,0.9,340,12.8,1604,0
401,2018-12-03,12.1,9,249,14.4,1756,11
401,2018-12-04,7.4,0.9,2351,12.1,1,7
401,2018-12-05,1.7,-1.7,712,5.4,1328,0
401,2018-12-06,3.2,-0.2,454,7.3,1412,0
401,2018-12-07,-6.5,-8.2,2353,0.1,1,0
401,2018-12-08,-7.3,-9.8,715,-3.8,1443,0
401,2018-12-09,-5.8,-9.7,556,-2.2,1541,0
401,2018-12-10,-2.4,-8.1,329,3.5,1520,0
401,2018-12-11,0.8,-2.4,237,3.7,1358,0
401,2018-12-12,-0.7,-3,728,1.8,1346,0
401,2018-12-13,-1.6,-4,2334,2.4,1431,1.5
401,2018-12-14,-3.3,-7.3,412,0.1,1504,0
401,2018-12-15,-2.1,-7.8,448,3.3,1449,0
401,2018-12-16,0.3,-2.9,136,2.9,1605,0
401,2018-12-17,,,,,,0
401,2018-12-18,3.2,-3.1,530,8.6,1451,0
401,2018-12-19,4.4,0.6,521,9.5,1525,0
401,2018-12-20,3.8,0,227,9.8,1527,0
401,2018-12-21,6.4,0.4,138,11,1552,0
401,2018-12-22,7.4,3.3,726,12.2,1307,0
401,2018-12-23,3.5,-1.8,2357,7.4,1410,0
401,2018-12-24,-1.2,-3.9,2342,2.7,1515,0
401,2018-12-25,0.4,-4.9,236,4.6,1353,0
401,2018-12-26,-0.7,-6.1,2351,3.8,142,0
401,2018-12-27,-9,-11.3,2357,-6.1,4,0
401,2018-12-28,-9.6,-13,713,-6.6,2026,0
401,2018-12-29,-6.5,-8.9,658,-3.3,1524,0
401,2018-12-30,-5.8,-9.7,223,-1.3,1538,0
401,2018-12-31,-4.8,-10.4,447,-0.2,1559,0
401,2019-01-01,-4.2,-8.3,655,-0.1,1535,0
401,2019-01-02,-4.2,-9,431,0,1514,0
401,2019-01-03,-3.1,-8.6,758,3.1,1613,0
401,2019-01-04,-0.8,-6.7,535,4.2,1445,0
401,2019-01-05,-2,-4.9,2356,1.4,5,0
401,2019-01-06,-2.5,-6.6,156,2.8,1509,0
401,2019-01-07,-1.8,-6.6,232,3.3,1514,0
401,2019-01-08,-2.3,-5.8,2358,0.6,1523,0
401,2019-01-09,-3.6,-9,736,1.4,1620,0
401,2019-01-10,0.3,-3.2,38,3.5,1508,0
401,2019-01-11,3.2,-0.2,413,6.8,1501,0
401,2019-01-12,3.3,-1.1,0,7.7,1414,0
401,2019-01-13,1.7,-3.6,627,7.3,1437,0
401,2019-01-14,1.6,-2.9,406,5.7,1600,0
401,2019-01-15,-0.7,-5.9,2346,3.7,42,0
401,2019-01-16,-4.2,-8.1,651,-1.4,1510,0
401,2019-01-17,0.6,-3.2,720,4.1,1409,0
401,2019-01-18,0.6,-5.5,624,6.7,1459,0
401,2019-01-19,3.8,-0.9,430,8.9,1509,0
401,2019-01-20,-0.4,-3.9,2321,4.9,6,0
401,2019-01-21,-0.5,-6.8,355,5.6,1436,0
401,2019-01-22,2.1,-3.1,333,7.9,1308,0
401,2019-01-23,2.5,-1.1,619,7.3,1441,0
401,2019-01-24,0.3,-4.5,455,6.1,1504,0
401,2019-01-25,-0.4,-3.4,434,2.3,1426,0
401,2019-01-26,-1.7,-5,758,1.6,1544,0
401,2019-01-27,-0.1,-7.5,603,4.9,1257,0
401,2019-01-28,1.9,-1.1,2332,4.3,1439,0
401,2019-01-29,0.6,-5.7,641,6.5,1622,0
401,2019-01-30,2.7,-2.5,712,7.3,1458,0
401,2019-01-31,-1.2,-4.6,2337,3.3,1,0
401,2019-02-01,-1.6,-7.1,557,4.3,1317,0
401,2019-02-02,2.1,-3.9,340,6.5,1452,0
401,2019-02-03,3.7,2.3,222,5.6,1516,23
401,2019-02-04,0.2,-2.8,2351,3.4,1526,0
401,2019-02-05,2.6,-4.7,530,10.3,1618,0
401,2019-02-06,5.6,-0.9,323,10.1,1547,0
401,2019-02-07,-1.4,-7.4,2359,7,13,0
401,2019-02-08,-5,-8.9,521,-1.4,1350,0
401,2019-02-09,-4.4,-7,716,-1.8,1521,0
401,2019-02-10,-4,-8,721,-1.4,1427,0
401,2019-02-11,-1.9,-5.2,652,1.8,1614,0
401,2019-02-12,0.3,-4.5,207,3.9,1451,0
401,2019-02-13,-1,-3.5,742,2,1514,0
401,2019-02-14,0.3,-4.6,454,5.9,1543,0
401,2019-02-15,0.1,-2.5,707,1.6,1459,0
401,2019-02-16,-1.7,-3.7,802,1.3,1504,0
401,2019-02-17,-1.2,-6.8,546,4.2,1511,0
401,2019-02-18,1.4,-5.2,448,6.3,1329,0
401,2019-02-19,1.8,0,529,3.9,1808,5
401,2019-02-20,2.7,0.4,2325,5.6,1543,0
401,2019-02-21,2.4,-2.4,500,8.8,1525,0
401,2019-02-22,3.9,-1.9,300,10.5,1556,0
401,2019-02-23,6.4,-0.3,402,13.7,1515,0
401,2019-02-24,6.3,-0.8,459,13.6,1300,0
401,2019-02-25,5.3,1.3,704,9.9,1405,0
401,2019-02-26,5.7,-1.7,440,11.5,1433,0
401,2019-02-27,8.7,4.7,734,14.7,1355,0
401,2019-02-28,6.6,0.8,713,13.3,1449,0
401,2019-03-01,6.6,0.3,729,13.1,1433,0
401,2019-03-02,7.8,0.1,442,14.5,1437,0
401,2019-03-03,9.6,1.7,643,16.1,1421,0
401,2019-03-04,10.1,6.2,622,16,1447,0
401,2019-03-05,8.6,4.3,358,14.2,1444,0
401,2019-03-06,8.9,5.4,706,12.6,1624,0
401,2019-03-07,7.9,4.1,2327,12.7,1509,0
401,2019-03-08,6.4,0,534,13.2,1359,0
401,2019-03-09,7.3,-1.1,525,14.4,1553,0
401,2019-03-10,10.7,7,641,15.6,1407,0
401,2019-03-11,7,2.6,529,11.7,1515,0
401,2019-03-12,4.9,1.7,2156,9,1332,0
401,2019-03-13,4.1,0.4,418,8.7,1355,0
401,2019-03-14,5.6,-2.1,457,10.4,1618,0
401,2019-03-15,5.3,0.7,2006,12.5,1516,12.5
401,2019-03-16,5.3,1.9,648,9.9,1404,0
401,2019-03-17,6,1,610,12,1503,0
401,2019-03-18,7.2,-0.1,602,14.6,1401,0
401,2019-03-19,10.2,2.5,421,17.7,1542,0
401,2019-03-20,10.5,6.1,458,16.5,1401,19.5
401,2019-03-21,8.1,3.1,2357,12.9,1310,4
401,2019-03-22,4.1,0.6,719,8.2,1508,0
401,2019-03-23,3.9,-1.1,613,8.4,1106,2
401,2019-03-24,4.6,-1.9,453,10.1,1311,0
401,2019-03-25,8.2,2.4,319,13.5,1608,0
401,2019-03-26,11.8,6,36,17.6,1505,0
401,2019-03-27,12.7,9,2,18.6,1443,0
401,2019-03-28,10.1,6.9,619,14.9,1511,0
401,2019-03-29,10.1,6.7,558,15.4,1510,0
401,2019-03-30,5.9,3.7,1941,9.5,1133,3
401,2019-03-31,5.3,3.7,713,8.4,1627,0
401,2019-04-01,6.1,1.6,618,11.3,1544,0
401,2019-04-02,6.8,0.2,451,12.7,1625,0
401,2019-04-03,7.7,1.6,603,14.2,1338,0
401,2019-04-04,9.6,1.8,529,16.6,1330,0
401,2019-04-05,11.7,6.3,341,17.4,1353,0
401,2019-04-06,9.8,4.7,528,13.1,1140,0
401,2019-04-07,13.1,6,533,19.9,1615,0
401,2019-04-08,12,8.2,445,17.4,1629,0
401,2019-04-09,9.7,4.7,2340,14.6,1324,19
401,2019-04-10,7.5,4.6,21,10.2,1820,3.5
401,2019-04-11,9.8,3.6,347,16.2,1413,0
401,2019-04-12,11.5,4.9,446,18.9,1408,0
401,2019-04-13,12,4.7,550,18,1516,0
401,2019-04-14,10.2,7.3,246,14.2,1535,1
401,2019-04-15,11.9,4.6,618,18.8,1443,0
401,2019-04-16,14.9,5.6,459,22.8,1515,0
401,2019-04-17,15.5,8.3,426,22.1,1327,0
401,2019-04-18,13.2,9,431,18,1337,0
401,2019-04-19,14.1,9.9,223,19.4,1600,0
401,2019-04-20,14.8,8.6,420,20.4,1526,0
401,2019-04-21,15.4,12.5,450,21.3,1618,0.5
401,2019-04-22,19.6,9.6,424,28.2,1603,0
401,2019-04-23,20.6,14.5,429,26.5,1518,0
401,2019-04-24,19.1,14.9,402,26.1,1508,7.5
401,2019-04-25,13.6,9.6,2345,17.3,618,10.5
401,2019-04-26,9.3,7.8,539,10.8,1231,2
401,2019-04-27,12.3,3.9,456,18.9,1515,0
401,2019-04-28,13.2,9,2354,16.7,1225,0
401,2019-04-29,12.6,7.7,250,17.4,1735,0
401,2019-04-30,15.4,8.1,358,22.7,1543,0
401,2019-05-01,16.7,10.1,531,22.6,1429,0
401,2019-05-02,16.7,9.3,446,25.8,1513,0
401,2019-05-03,17.8,8.8,447,27.1,1400,0
401,2019-05-04,19.2,10.8,509,27.7,1542,0
401,2019-05-05,19.4,11.6,436,27.3,1316,0
401,2019-05-06,15,10.8,545,19.8,1427,0
401,2019-05-07,14.8,7.1,516,22.8,1449,0
401,2019-05-08,16.2,8.9,529,23.8,1416,0
401,2019-05-09,17,11.3,512,23.7,1429,0
401,2019-05-10,18,8.7,501,26.9,1443,0
401,2019-05-11,20.2,12.2,531,28.2,1419,0
401,2019-05-12,21.2,12.7,501,29.6,1556,0
401,2019-05-13,18.7,14.2,441,24,1322,0
401,2019-05-14,20.2,12.4,459,27.9,1348,0
401,2019-05-15,21.5,14.5,347,29.2,1439,0
401,2019-05-16,24,15.9,523,31.1,1350,0
401,2019-05-17,23.7,16.8,522,28.9,1644,0
401,2019-05-18,22.5,18.4,527,25.3,1447,0
401,2019-05-19,19,17.3,454,21.4,1,15.5
401,2019-05-20,16.7,12.4,2318,20.4,1222,3.5
401,2019-05-21,17.4,10.8,428,24.7,1357,0
401,2019-05-22,20.5,11.3,513,28.4,1435,0
401,2019-05-23,22.1,13.1,454,30.6,1553,0
401,2019-05-24,25,15.1,409,34.4,1520,0
401,2019-05-25,23.5,17.6,520,30.1,1359,0
401,2019-05-26,24.5,16.8,419,31.9,1313,0
401,2019-05-27,18.1,15.8,2351,22.6,220,4.5
401,2019-05-28,18.6,12.6,506,26.1,1344,0
401,2019-05-29,20.5,12.5,443,28.1,1551,0
401,2019-05-30,20.4,13.6,511,27,1119,0
401,2019-05-31,20,16.1,2356,24.7,1429,0
401,2019-06-01,19,13.4,340,25.3,1632,0
401,2019-06-02,21.6,13.1,441,28.9,1438,0
401,2019-06-03,23.5,15,418,30.4,1747,0
401,2019-06-04,23,16.8,456,30,1401,0
401,2019-06-05,23.6,17.8,254,30.9,1403,0
401,2019-06-06,21.7,18,459,25.8,1352,7.5
401,2019-06-07,20.1,17,400,25.2,1635,48.5
401,2019-06-08,22.2,15.8,417,28.7,1432,0
401,2019-06-09,22,18.3,2359,27.1,1315,0.5
401,2019-06-10,19,15.9,218,23.4,1727,4.5
401,2019-06-11,21.1,17,452,26.1,1707,0
401,2019-06-12,21.9,15.2,446,27.6,1217,0
401,2019-06-13,23.3,15.7,457,28.9,1417,0
401,2019-06-14,23.6,19,503,28.1,1438,0
401,2019-06-15,22.4,17.3,2352,28.2,1557,2
401,2019-06-16,21.9,15.6,506,28.2,1437,0
401,2019-06-17,22.1,17.6,422,26.7,1427,0
401,2019-06-18,20.8,16.4,543,25.6,1335,17.5
401,2019-06-19,22.1,19,140,26.3,1451,0
401,2019-06-20,23.6,20.6,2357,28.1,1458,0
401,2019-06-21,22.9,20,135,27.4,1510,0
401,2019-06-22,24.6,18.3,535,30.5,1548,0
401,2019-06-23,24.3,18.9,454,31,1535,1
401,2019-06-24,25,19.5,515,31.4,1302,0
401,2019-06-25,25.8,17.8,520,33.6,1437,0
401,2019-06-26,25.2,20.2,457,29.4,1537,0
401,2019-06-27,25.9,21.5,141,31.9,1514,0
401,2019-06-28,24.6,21.6,436,30.6,1552,0.5
401,2019-06-29,23.2,19.2,254,27.6,1516,2.5
401,2019-06-30,24.5,20.6,416,28.8,1251,0
401,2019-07-01,24.2,20.1,436,29.6,1502,0
401,2019-07-02,24.9,19.9,530,30.9,1401,0
401,2019-07-03,24.5,19.5,441,28.4,1223,0
401,2019-07-04,25.7,18.7,516,33.3,1428,0
401,2019-07-05,28.3,19.9,342,36.5,1439,0
401,2019-07-06,29.3,23.6,432,35.7,1600,0
401,2019-07-07,26.6,23.4,2350,32.2,1534,0
401,2019-07-08,25,21.8,341,30.1,1531,0
401,2019-07-09,25.3,19.8,459,30,1236,0
401,2019-07-10,22.7,19.3,2229,27.2,1131,12.5
401,2019-07-11,22.3,19.5,23,25.8,1301,5
401,2019-07-12,24.2,20.4,353,29,1321,0
401,2019-07-13,25.2,21.2,502,30.2,1514,0
401,2019-07-14,26.2,20.4,457,32.3,1434,0
401,2019-07-15,23.9,21.6,508,28.5,1157,2.5
401,2019-07-16,25.3,21.7,610,29.7,1702,1
401,2019-07-17,26.7,22.4,435,30.2,1646,0
401,2019-07-18,27.7,22.5,659,33.5,1537,7.5
401,2019-07-19,28.1,22.5,355,34.5,1501,0
401,2019-07-20,28.6,25.8,911,31.8,1518,1
401,2019-07-21,25.7,23.9,457,28.5,1528,8.5
401,2019-07-22,27.8,24.5,59,32.5,1606,0
401,2019-07-23,28.8,24.3,141,34.8,1630,0
401,2019-07-24,26.8,25.7,817,28.6,1437,0.5
401,2019-07-25,26.7,25.7,701,29.2,1352,10
401,2019-07-26,25.9,24,945,28.7,1659,102.5
401,2019-07-27,29.1,25,339,34.8,1539,28
401,2019-07-28,26.4,24.9,903,28.5,17,25
401,2019-07-29,28.2,24.7,516,32.4,1709,0.5
401,2019-07-30,28.8,26.4,443,32.1,1224,0
401,2019-07-31,26.5,23.8,1004,29.3,1648,51
401,2019-08-01,27.5,23.7,944,32.2,1416,58.5
401,2019-08-02,29.2,24.4,435,35.2,1435,0
401,2019-08-03,29.5,25.4,417,36.4,1355,1.5
401,2019-08-04,29.2,24.3,505,35.5,1327,0
401,2019-08-05,31.5,25.5,439,37.1,1422,0
401,2019-08-06,31.7,27.5,333,36.9,1454,0
401,2019-08-07,27.3,23.6,459,32.3,1650,11
401,2019-08-08,29.1,24.9,534,34.3,1356,0
401,2019-08-09,30.2,25.7,502,35.9,1528,0
401,2019-08-10,31.5,26.2,507,36.1,1445,0
401,2019-08-11,30.5,25.5,2348,35.5,1503,5.5
401,2019-08-12,26.5,24.5,57,28.2,1811,38.5
401,2019-08-13,30.1,25.8,658,35.5,1452,0
401,2019-08-14,30.8,26.2,446,35.5,1502,0
401,2019-08-15,25.8,23.8,1211,29.4,4,32.5
401,2019-08-16,26.6,23.7,336,31.2,1304,0
401,2019-08-17,26.2,23.2,2251,29.1,1425,0.5
401,2019-08-18,25.6,21.1,331,31,1444,0
401,2019-08-19,26.3,20.5,421,32.8,1424,0
401,2019-08-20,27.2,22.6,349,32.8,1421,0
401,2019-08-21,27,24.4,524,31.9,1349,0.5
401,2019-08-22,27.2,23.5,414,31.8,1358,0
401,2019-08-23,26.4,23.4,531,30.1,1304,0
401,2019-08-24,23.8,20.6,426,28.3,1725,0
401,2019-08-25,24.7,19.3,422,30.2,1553,0
401,2019-08-26,26.2,20.7,443,31.8,1655,0
401,2019-08-27,25.4,21.7,523,29.6,1617,3.5
401,2019-08-28,26.7,23.2,309,31.6,1327,0
401,2019-08-29,22.6,18.7,1128,27.3,958,55
401,2019-08-30,23.1,18.6,412,28.1,1313,1
401,2019-08-31,23.1,18,558,28.3,1658,0
401,2019-09-01,23.3,18.3,604,28.5,1649,0
401,2019-09-02,24.5,19.7,356,30.3,1402,0
401,2019-09-03,23.9,21.3,353,27.3,1417,1
401,2019-09-04,23.2,21.2,701,26.5,1559,9.5
401,2019-09-05,23.2,21.2,1558,27.9,1215,47.5
401,2019-09-06,25.7,21.6,454,29.5,1356,0.5
401,2019-09-07,26.1,22.6,2107,30,1131,2
401,2019-09-08,25.3,22.8,123,29.4,1119,0
401,2019-09-09,24.8,22.4,400,27.6,1346,1
401,2019-09-10,23.9,22.1,545,27.1,1125,56.5
401,2019-09-11,24.3,20.6,535,28.5,1703,6.5
401,2019-09-12,20.8,17.4,2339,23.4,4,5
401,2019-09-13,22.6,17.4,415,28.5,1620,0
401,2019-09-14,22.4,20.4,17,24.7,1246,1
401,2019-09-15,24.7,19.7,620,30,1552,0
401,2019-09-16,24.4,19.6,0,29.9,1417,0
401,2019-09-17,23.3,16.8,455,30,1436,0
401,2019-09-18,21.9,18.2,2343,25.6,1342,0
401,2019-09-19,19.8,13.6,429,26.3,1421,0
401,2019-09-20,20,15.9,132,24,1317,0
401,2019-09-21,19.9,17.9,2340,22.3,1241,0
401,2019-09-22,18.3,15.9,512,20,2244,3
401,2019-09-23,20.2,15.8,0,24.9,1637,0
401,2019-09-24,19.4,13.5,502,26.1,1509,0
401,2019-09-25,20.5,14.4,501,26.6,1435,0
401,2019-09-26,23,17.5,458,28.2,1435,0
401,2019-09-27,22.7,19,355,27.2,1451,0
401,2019-09-28,23.9,19.5,533,29,1524,0
401,2019-09-29,22.1,16.5,538,28,1502,0
401,2019-09-30,22.3,16.3,340,29.8,1427,0
401,2019-10-01,23.2,18,358,28.2,1613,0
401,2019-10-02,22,20.6,0,24.5,900,20.5
401,2019-10-03,22.6,19.5,2348,28.8,1406,9.5
401,2019-10-04,22.4,17.3,433,27.6,1239,0
401,2019-10-05,19.2,15.7,2342,22.5,1327,0
401,2019-10-06,18.2,14.1,524,22.1,1501,0
401,2019-10-07,15,13.9,826,17.9,1,27
401,2019-10-08,15.7,12.4,507,20.1,1306,0
401,2019-10-09,13.5,7.5,544,20.5,1355,0
401,2019-10-10,15,9.8,106,20.2,1522,0
401,2019-10-11,19.1,12.7,433,24.8,1441,0
401,2019-10-12,18.3,14.6,2334,23.1,1245,0
401,2019-10-13,17,12.5,620,22.8,1613,0
401,2019-10-14,14.7,11.5,2350,18.9,1242,0
401,2019-10-15,14,8.2,347,19.9,1618,0
401,2019-10-16,15,9.5,455,20,1237,0
401,2019-10-17,15.1,11,516,20.3,1438,0
401,2019-10-18,17.2,11.6,412,22.4,1228,0
401,2019-10-19,16.8,11.9,530,22.5,1359,0
401,2019-10-20,15.5,11.2,611,22.1,1420,0
401,2019-10-21,16.9,11.4,358,23.8,1531,0
401,2019-10-22,17.6,12.3,433,23.9,1514,0
401,2019-10-23,16.9,13.3,337,20.9,1302,0
401,2019-10-24,18.9,14.9,114,23,1357,0
401,2019-10-25,17.3,12.7,350,22.2,1429,0
401,2019-10-26,10.7,8.2,615,14.6,1335,0
401,2019-10-27,11,4.1,640,16.6,1343,0
401,2019-10-28,13.2,6.8,344,18.1,1242,2.5
401,2019-10-29,13.2,9.4,508,18.8,1345,0.5
401,2019-10-30,11,4.6,644,17.5,1352,0
401,2019-10-31,15.1,8.1,157,20.3,1407,0
401,2019-11-01,15,9.9,2338,20.2,1621,0
401,2019-11-02,14.1,7.7,424,19.9,1423,0
401,2019-11-03,14.6,9.4,551,20.6,1423,0
401,2019-11-04,13.4,8.7,445,19.1,1419,0
401,2019-11-05,12.1,7.6,442,18.3,1506,0
401,2019-11-06,11.6,5.4,715,16.9,1441,0
401,2019-11-07,10.2,6.7,2357,13.4,1246,0
401,2019-11-08,7,1.1,713,12.6,1418,0
401,2019-11-09,9.1,2.4,426,16.2,1423,0
401,2019-11-10,10.1,4.9,359,15.8,1508,12.5
401,2019-11-11,12,8.8,220,15.3,1452,0.5
401,2019-11-12,9.6,4.6,439,15.7,1543,0
401,2019-11-13,8,4.3,2359,11.7,1617,9
401,2019-11-14,1.6,-0.8,717,4.7,1559,0
401,2019-11-15,6.5,1.3,1,8.2,1725,20
401,2019-11-16,6.9,4.1,611,13.2,1527,0
401,2019-11-17,8.9,5.4,1,12.8,2345,32
401,2019-11-18,5.5,1.9,2031,13.2,57,14
401,2019-11-19,1.5,-1.1,512,4.1,1403,0
401,2019-11-20,1.5,-2.4,413,6.4,1531,0
401,2019-11-21,5.1,-1.7,435,9.7,1352,0
401,2019-11-22,9.9,3.5,721,16.6,1538,0
401,2019-11-23,12.2,6.9,209,17.7,1452,0
401,2019-11-24,9.9,5.3,2356,17.3,1322,4
401,2019-11-25,2.8,-0.2,835,6,1500,0
401,2019-11-26,7.6,1.5,340,14,1406,0
401,2019-11-27,4.2,2.5,2355,6.8,1514,0
401,2019-11-28,5.1,1.1,156,10.1,1444,0
401,2019-11-29,2.8,-0.6,555,7,1503,0
401,2019-11-30,5.2,-1.3,356,10.3,1410,0
401,2019-12-01,5.1,3.3,2341,7.1,1207,3.5
401,2019-12-02,1.4,-1.4,2246,4.1,1253,0
401,2019-12-03,0.9,-4.7,433,4.6,1529,0.5
401,2019-12-04,3.2,-1.5,720,8,1440,0
401,2019-12-05,-3.2,-7.2,2346,1.5,6,0
401,2019-12-06,-4.6,-9.3,713,-0.6,1444,0
401,2019-12-07,-1.6,-6.3,129,2.5,1604,0
401,2019-12-08,-0.6,-5.5,606,5,1536,0
401,2019-12-09,4.3,-2.6,329,8.7,2048,0
401,2019-12-10,8.3,5.5,736,12.1,1523,2
401,2019-12-11,6.9,1.2,0,10.4,713,0
401,2019-12-12,0.2,-2.2,2351,3.3,1417,0
401,2019-12-13,2.5,-3.9,455,6.6,1417,0
401,2019-12-14,3.5,1.1,804,6.4,228,0.5
401,2019-12-15,5,-1.1,445,11.4,1510,0
401,2019-12-16,8.5,1.2,417,13.8,1436,0
401,2019-12-17,8.4,4.3,2351,11.3,1,7.5
